sku,data_venda,venda
564,2024-04-02,32
4104,2024-02-26,21
3130,2024-03-06,19
630,2024-03-21,35
2036,2024-03-23,19
2038,2024-03-18,14
816,2024-03-02,23
3130,2024-02-25,28
4104,2024-02-24,36
1932,2024-04-03,10
599,2024-03-14,41
630,2024-04-07,35
599,2024-03-16,61
630,2024-03-19,29
4948,2024-03-29,13
816,2024-03-27,12
599,2024-03-12,33
4948,2024-03-20,14
3130,2024-03-09,56
2036,2024-03-16,23
3880,2024-03-01,15
816,2024-03-14,11
816,2024-03-03,11
3130,2024-03-04,21
630,2024-02-25,25
5383,2024-03-10,34
3130,2024-03-18,23
2038,2024-02-28,16
630,2024-03-11,22
2020,2024-03-02,12
630,2024-03-06,36
816,2024-03-21,11
3880,2024-02-26,14
1932,2024-04-05,11
2038,2024-03-11,25
3970,2024-04-07,12
2038,2024-02-27,12
5264,2024-04-05,18
2038,2024-02-25,12
630,2024-03-20,35
3130,2024-03-24,14
816,2024-04-07,15
3970,2024-04-05,13
5383,2024-03-06,20
564,2024-03-03,25
2036,2024-04-01,12
2038,2024-03-24,15
2038,2024-03-31,17
564,2024-03-17,42
4948,2024-03-16,10
3880,2024-03-25,12
3970,2024-03-28,16
4948,2024-04-04,36
5264,2024-03-28,18
1932,2024-03-21,13
4104,2024-03-03,22
1932,2024-03-20,10
4104,2024-02-27,20
3970,2024-03-23,16
630,2024-03-15,46
599,2024-03-10,24
3970,2024-04-06,22
4948,2024-04-06,53
630,2024-03-27,34
1125,2024-04-07,11
599,2024-03-28,66
5383,2024-03-24,12
564,2024-04-05,39
630,2024-02-29,54
5383,2024-03-05,17
816,2024-03-30,27
3130,2024-04-08,15
3130,2024-04-06,17
3130,2024-03-20,10
5264,2024-03-22,12
3130,2024-03-15,26
599,2024-03-05,30
564,2024-04-07,44
564,2024-03-14,42
1932,2024-03-15,23
924,2024-03-09,12
4948,2024-03-22,12
1932,2024-04-06,19
2038,2024-02-26,18
1932,2024-03-05,10
3130,2024-04-05,15
564,2024-03-08,30
816,2024-03-08,16
599,2024-04-01,30
2038,2024-03-05,19
3970,2024-03-22,10
4104,2024-03-14,17
2038,2024-03-13,15
630,2024-04-02,22
630,2024-04-04,26
816,2024-03-04,10
23,2024-03-02,10
5264,2024-04-07,11
2036,2024-03-09,23
2038,2024-03-29,15
630,2024-03-04,37
3880,2024-04-05,10
4104,2024-03-06,16
630,2024-03-05,33
5383,2024-02-28,11
5264,2024-03-24,11
564,2024-03-15,52
4948,2024-03-21,17
599,2024-02-29,26
2038,2024-03-14,15
630,2024-03-12,24
2036,2024-03-26,11
2038,2024-03-25,15
816,2024-04-08,19
2038,2024-02-29,11
564,2024-03-01,11
2038,2024-04-04,17
4104,2024-03-22,16
5264,2024-03-17,11
5383,2024-03-18,19
2036,2024-04-08,16
564,2024-03-04,14
4104,2024-03-18,20
564,2024-03-02,33
564,2024-02-27,11
924,2024-02-24,10
4104,2024-03-15,19
3130,2024-03-05,29
630,2024-03-18,29
630,2024-03-26,40
3880,2024-02-28,11
5383,2024-03-17,21
5264,2024-04-02,11
924,2024-03-04,10
2036,2024-03-11,10
630,2024-04-05,43
816,2024-03-20,21
3130,2024-03-27,10
564,2024-03-27,28
4948,2024-04-05,40
2036,2024-03-10,15
816,2024-03-07,17
4104,2024-03-11,11
5264,2024-03-20,13
5264,2024-04-08,16
5383,2024-03-01,21
564,2024-04-03,42
3130,2024-03-11,22
2036,2024-03-27,13
924,2024-03-23,11
5383,2024-03-29,11
4948,2024-03-24,10
1932,2024-03-09,16
3130,2024-03-12,15
816,2024-03-10,12
2038,2024-03-10,21
2036,2024-03-15,10
2036,2024-03-08,10
816,2024-04-03,16
599,2024-02-27,23
1353,2024-03-21,10
564,2024-02-24,11
816,2024-04-04,27
816,2024-03-31,15
3130,2024-03-22,22
2038,2024-02-24,17
2020,2024-04-06,13
2038,2024-03-26,12
1932,2024-03-28,13
816,2024-03-05,13
1932,2024-03-27,10
3130,2024-03-31,10
2036,2024-02-25,10
816,2024-03-11,16
5383,2024-03-26,12
2038,2024-03-15,22
2038,2024-03-16,35
630,2024-02-27,28
5383,2024-04-04,11
2038,2024-03-17,19
3130,2024-02-29,21
2038,2024-04-08,17
599,2024-03-03,18
564,2024-03-22,34
816,2024-03-19,18
2036,2024-03-02,22
816,2024-03-28,20
5383,2024-03-07,25
2036,2024-03-03,10
816,2024-03-22,15
816,2024-03-29,19
630,2024-03-31,18
1125,2024-04-05,11
599,2024-03-17,32
5383,2024-03-19,15
4948,2024-03-18,10
564,2024-02-29,11
2038,2024-03-01,14
599,2024-03-26,45
1932,2024-03-01,10
1932,2024-03-29,11
3130,2024-03-17,13
5383,2024-03-25,11
2038,2024-04-02,16
4948,2024-03-25,11
3130,2024-04-03,12
2036,2024-03-21,11
816,2024-02-29,12
5383,2024-02-29,16
4104,2024-03-17,16
2036,2024-03-07,13
2036,2024-04-05,15
1932,2024-03-03,11
4948,2024-04-01,18
564,2024-02-28,15
5264,2024-03-09,12
4104,2024-03-12,14
4104,2024-03-07,13
3130,2024-03-03,23
4104,2024-03-30,11
3880,2024-03-07,11
4104,2024-04-06,12
5264,2024-04-01,10
924,2024-03-01,12
2036,2024-03-24,11
2038,2024-03-12,16
5264,2024-03-26,14
2038,2024-03-08,13
2036,2024-03-28,16
5264,2024-03-16,14
2036,2024-04-04,13
5264,2024-03-29,11
1125,2024-03-30,13
3130,2024-03-28,16
1932,2024-03-22,12
4948,2024-03-31,17
5383,2024-02-24,15
5446,2024-03-23,13
4992,2024-03-23,38
1441,2024-03-01,32
1441,2024-03-28,35
120,2024-04-08,15
4233,2024-03-26,12
4992,2024-03-30,33
2256,2024-04-06,23
4992,2024-03-17,19
183,2024-03-30,27
2256,2024-03-14,17
4233,2024-04-05,17
1441,2024-03-03,35
4992,2024-03-28,24
4233,2024-03-27,15
2256,2024-03-23,19
183,2024-03-09,20
2256,2024-02-29,36
2256,2024-03-12,10
4764,2024-03-09,46
3564,2024-02-24,23
1441,2024-04-02,32
2256,2024-03-10,12
4764,2024-03-02,41
4992,2024-03-12,17
1441,2024-04-07,35
1441,2024-03-21,22
4764,2024-02-24,35
2256,2024-03-30,16
2256,2024-03-15,14
4764,2024-02-25,22
120,2024-02-24,19
2256,2024-03-13,10
4161,2024-03-09,10
4992,2024-04-05,13
183,2024-03-16,26
1441,2024-03-09,49
1441,2024-04-04,36
4764,2024-03-16,25
4764,2024-03-23,24
4992,2024-03-09,37
120,2024-03-23,19
183,2024-03-27,21
4764,2024-04-02,15
1441,2024-04-06,68
1441,2024-03-13,24
2256,2024-03-01,27
4764,2024-03-18,14
4764,2024-03-13,12
1441,2024-02-28,20
4764,2024-02-26,20
1441,2024-03-23,45
183,2024-03-24,21
4764,2024-03-17,17
4764,2024-03-21,18
4992,2024-03-16,28
1399,2024-03-16,13
1441,2024-02-25,39
1441,2024-03-24,31
4161,2024-03-06,12
1441,2024-04-01,18
1441,2024-03-02,47
4992,2024-02-28,10
120,2024-04-06,18
4764,2024-03-14,24
4764,2024-03-30,22
4992,2024-03-14,18
2256,2024-03-09,21
3564,2024-03-16,18
4233,2024-03-24,16
4992,2024-03-25,13
4992,2024-03-08,25
1441,2024-03-18,45
1399,2024-03-08,12
1441,2024-03-19,23
1441,2024-03-22,34
183,2024-03-04,15
1399,2024-03-04,14
1399,2024-03-02,13
183,2024-03-14,10
3564,2024-03-29,10
4764,2024-03-05,23
4233,2024-03-25,16
183,2024-03-02,14
1441,2024-04-08,25
4764,2024-04-04,15
1441,2024-03-25,15
3677,2024-02-24,12
4992,2024-03-29,13
1441,2024-03-15,33
183,2024-03-03,19
1399,2024-04-01,12
1441,2024-02-24,62
1441,2024-03-05,22
4764,2024-04-06,15
4992,2024-03-06,15
183,2024-03-06,12
4764,2024-03-01,26
1441,2024-04-05,50
3564,2024-03-01,16
4764,2024-03-31,11
120,2024-03-03,14
2256,2024-02-27,11
3755,2024-03-22,12
4233,2024-03-23,24
120,2024-03-15,12
120,2024-03-30,19
3755,2024-03-19,14
4992,2024-03-19,13
3755,2024-03-09,14
4764,2024-03-04,23
1441,2024-03-20,33
2256,2024-03-16,18
1441,2024-02-27,21
3755,2024-03-29,10
3564,2024-03-09,22
4764,2024-03-08,26
4764,2024-03-25,18
4764,2024-03-12,21
1441,2024-03-14,29
1441,2024-03-31,27
4764,2024-04-07,19
1399,2024-02-29,12
4764,2024-04-03,17
4764,2024-03-27,11
3564,2024-03-19,10
4764,2024-03-07,15
4764,2024-04-01,16
2331,2024-02-28,10
2256,2024-03-03,24
120,2024-03-20,11
120,2024-03-18,12
120,2024-03-29,15
3755,2024-04-06,16
2256,2024-03-02,32
4233,2024-04-06,39
1441,2024-02-26,21
3755,2024-03-15,14
183,2024-04-06,20
2256,2024-03-04,12
4992,2024-03-07,16
4992,2024-04-04,11
4233,2024-04-08,12
4233,2024-04-07,12
183,2024-03-18,13
4161,2024-04-04,10
1441,2024-03-30,61
4992,2024-04-08,10
3755,2024-03-17,20
3180,2024-03-30,10
4764,2024-03-22,18
3755,2024-03-30,16
183,2024-03-31,11
4992,2024-03-10,31
4992,2024-04-06,36
1441,2024-04-03,24
2256,2024-03-05,21
4764,2024-03-10,29
4992,2024-03-20,21
120,2024-03-21,13
2256,2024-03-17,10
2256,2024-03-07,11
4992,2024-03-18,15
1399,2024-03-01,10
4233,2024-03-29,19
4992,2024-03-01,15
1441,2024-02-29,29
4764,2024-04-05,16
4992,2024-02-24,22
4233,2024-03-30,36
2815,2024-03-16,11
183,2024-02-25,10
2256,2024-02-24,22
4764,2024-03-24,17
4161,2024-03-11,10
183,2024-03-21,11
4161,2024-03-30,10
1441,2024-03-11,16
4764,2024-03-06,23
2256,2024-03-25,11
4764,2024-03-19,19
1399,2024-03-05,12
1441,2024-03-27,33
183,2024-02-28,12
1399,2024-03-10,10
3564,2024-03-31,11
4161,2024-03-22,11
120,2024-03-10,13
3564,2024-03-23,11
4992,2024-03-02,48
4764,2024-02-29,25
3564,2024-03-17,10
4764,2024-03-28,18
183,2024-02-29,17
1441,2024-03-16,64
2256,2024-03-08,12
4992,2024-03-03,17
1441,2024-03-26,26
183,2024-04-05,20
1441,2024-03-07,23
183,2024-03-08,12
4992,2024-03-21,10
1441,2024-03-08,31
4233,2024-04-03,17
3755,2024-03-10,15
4764,2024-03-11,23
1399,2024-04-04,10
183,2024-04-02,14
4992,2024-03-27,12
120,2024-04-05,17
4764,2024-03-15,14
4992,2024-02-25,14
1441,2024-03-10,31
4764,2024-02-27,18
3564,2024-03-30,10
3564,2024-03-07,10
1441,2024-03-06,23
2256,2024-02-26,16
2256,2024-02-25,13
3755,2024-03-23,18
4992,2024-03-13,17
4233,2024-03-21,10
4161,2024-04-06,11
4992,2024-02-27,11
2256,2024-03-22,10
4233,2024-04-01,11
3564,2024-03-03,11
1441,2024-03-17,41
3564,2024-03-02,26
4992,2024-03-31,11
1441,2024-03-12,20
183,2024-03-11,14
183,2024-04-04,15
2256,2024-03-11,14
1399,2024-03-09,19
183,2024-02-24,20
4233,2024-04-02,19
1399,2024-03-28,14
4992,2024-04-07,16
3180,2024-03-09,10
1399,2024-03-18,14
4233,2024-04-04,14
3755,2024-03-16,16
183,2024-03-12,18
3677,2024-02-27,12
120,2024-04-02,20
4161,2024-03-23,10
183,2024-03-22,13
120,2024-03-09,10
1441,2024-03-29,19
183,2024-04-07,19
4764,2024-03-20,17
4992,2024-03-22,18
3564,2024-03-11,12
183,2024-03-15,21
4992,2024-03-24,17
183,2024-03-10,15
4992,2024-03-15,15
4233,2024-03-17,11
120,2024-04-03,13
4233,2024-03-31,10
4764,2024-03-03,13
183,2024-03-07,10
183,2024-04-08,12
183,2024-04-01,10
2815,2024-03-23,12
4764,2024-04-08,13
1399,2024-04-06,12
4764,2024-03-26,12
183,2024-03-01,11
183,2024-03-13,10
120,2024-03-16,15
4992,2024-04-02,10
4233,2024-03-22,12
2815,2024-03-30,10
4161,2024-03-28,10
4233,2024-03-28,16
183,2024-03-19,18
1399,2024-03-12,15
3677,2024-02-26,10
4161,2024-03-16,11
1399,2024-03-22,10
183,2024-03-23,17
2815,2024-03-09,11
2256,2024-03-06,15
4992,2024-03-05,10
2815,2024-03-02,10
1542,2024-04-06,69
2215,2024-04-07,40
2215,2024-03-19,36
3075,2024-03-28,11
2215,2024-04-08,48
192,2024-03-22,15
2215,2024-03-22,39
5455,2024-02-24,24
2215,2024-04-02,56
2215,2024-03-02,56
2215,2024-03-27,50
4673,2024-03-21,15
2215,2024-03-25,54
4355,2024-03-16,10
4635,2024-03-05,12
2450,2024-02-28,12
2215,2024-04-05,77
2215,2024-03-23,66
2215,2024-03-28,44
2215,2024-02-24,58
4355,2024-03-09,12
2215,2024-04-04,51
4209,2024-03-30,10
2215,2024-02-25,26
192,2024-03-07,25
2215,2024-03-14,27
4673,2024-03-22,15
2045,2024-03-23,10
5455,2024-03-05,11
4635,2024-03-06,10
2215,2024-03-12,19
2215,2024-03-31,29
192,2024-03-09,18
2215,2024-03-18,48
2215,2024-04-06,102
192,2024-02-27,14
4673,2024-03-23,34
2215,2024-03-15,27
2215,2024-03-26,43
4635,2024-03-02,14
4355,2024-03-10,12
2215,2024-03-16,59
2215,2024-03-20,40
2215,2024-03-29,35
4635,2024-02-24,13
2215,2024-03-17,24
2450,2024-03-16,13
2215,2024-03-09,46
1542,2024-04-05,34
4355,2024-04-02,10
5483,2024-03-26,12
4362,2024-03-09,11
3583,2024-03-01,13
4673,2024-04-03,13
3583,2024-03-02,12
4673,2024-03-20,11
4209,2024-03-09,13
2450,2024-02-24,18
4355,2024-02-24,14
3583,2024-02-24,10
4673,2024-04-08,11
2215,2024-04-03,49
3583,2024-03-06,12
2215,2024-02-26,38
2215,2024-03-08,31
5483,2024-03-21,14
5483,2024-03-22,17
5483,2024-04-04,13
2215,2024-03-24,31
5455,2024-03-02,30
5455,2024-02-28,13
5455,2024-03-13,11
2215,2024-03-01,32
2215,2024-03-07,31
1542,2024-04-08,32
5483,2024-04-05,14
5455,2024-03-04,13
4673,2024-03-28,16
5483,2024-03-28,10
5694,2024-04-07,10
4355,2024-04-06,14
1542,2024-04-03,15
5483,2024-03-23,10
4673,2024-04-05,20
2215,2024-03-21,39
5483,2024-04-06,27
2215,2024-04-01,53
4635,2024-03-30,10
1542,2024-04-07,36
5455,2024-02-29,13
4673,2024-04-07,13
192,2024-03-06,12
4209,2024-03-02,14
2856,2024-02-26,12
5455,2024-03-09,20
5455,2024-03-01,12
192,2024-03-12,12
2450,2024-02-29,10
4673,2024-04-06,23
2215,2024-02-29,26
4355,2024-03-30,14
4355,2024-02-27,11
5694,2024-04-06,16
4209,2024-02-27,10
5455,2024-02-27,15
4673,2024-03-24,10
2450,2024-03-02,19
192,2024-03-01,12
5483,2024-04-02,10
5455,2024-02-25,14
4673,2024-03-16,17
5455,2024-03-10,16
5483,2024-03-09,10
5483,2024-03-30,16
192,2024-03-11,20
4673,2024-03-26,13
2215,2024-03-03,25
1542,2024-04-04,19
5455,2024-04-06,10
192,2024-03-23,15
4635,2024-03-17,11
2215,2024-03-04,26
2215,2024-03-05,29
2215,2024-03-06,28
2215,2024-03-13,31
192,2024-02-24,11
2215,2024-02-28,32
2215,2024-02-27,36
5455,2024-03-06,14
2450,2024-03-09,21
2215,2024-03-10,24
5455,2024-02-26,11
2215,2024-03-30,68
2450,2024-02-27,15
5483,2024-03-15,14
4635,2024-03-01,13
4673,2024-03-29,14
4673,2024-03-30,25
5455,2024-03-23,11
192,2024-03-08,37
4355,2024-03-02,15
4635,2024-03-03,10
2215,2024-03-11,21
5455,2024-03-16,12
5483,2024-04-08,16
192,2024-03-16,18
5483,2024-03-19,10
5503,2024-04-06,10
3075,2024-04-06,15
4209,2024-02-29,10
5483,2024-03-16,32
5483,2024-04-01,12
4355,2024-03-13,14
4635,2024-04-06,11
1542,2024-03-30,11
4355,2024-03-12,10
5603,2024-04-06,10
3583,2024-02-28,12
5455,2024-03-08,15
192,2024-03-14,22
4635,2024-03-09,14
4635,2024-03-16,15
3583,2024-03-05,13
3583,2024-03-08,10
192,2024-03-02,12
192,2024-03-18,14
192,2024-03-13,10
5455,2024-03-07,12
1542,2024-04-01,13
5483,2024-03-17,14
192,2024-03-21,10
385,2024-03-31,57
385,2024-03-16,167
4704,2024-03-26,11
321,2024-03-06,13
385,2024-03-03,64
1121,2024-03-18,22
3217,2024-02-24,17
3251,2024-03-08,11
1815,2024-03-09,26
4744,2024-02-29,34
4744,2024-03-11,43
663,2024-04-05,20
385,2024-03-22,109
4591,2024-02-27,12
663,2024-03-19,16
663,2024-02-26,18
4704,2024-04-06,16
385,2024-04-04,98
663,2024-03-26,17
385,2024-04-01,109
4744,2024-03-21,29
663,2024-03-30,48
164,2024-03-31,19
4744,2024-02-27,32
4873,2024-04-05,12
4591,2024-03-22,11
4744,2024-03-03,55
3860,2024-03-23,11
385,2024-03-23,133
4873,2024-03-25,13
2141,2024-04-07,16
4885,2024-03-17,17
385,2024-03-19,92
3217,2024-03-15,12
385,2024-03-08,100
4744,2024-03-02,75
385,2024-03-28,104
385,2024-03-07,93
1121,2024-02-26,17
385,2024-03-06,59
385,2024-03-30,161
164,2024-03-07,32
4744,2024-04-07,23
385,2024-02-29,73
164,2024-04-06,48
663,2024-03-09,43
1121,2024-03-26,14
164,2024-03-13,31
385,2024-02-24,76
4704,2024-04-05,10
164,2024-03-19,21
4744,2024-03-01,58
385,2024-03-12,73
4591,2024-03-09,34
4744,2024-03-09,92
385,2024-03-02,119
663,2024-03-11,11
1121,2024-03-17,18
164,2024-03-21,23
1121,2024-03-07,26
164,2024-03-14,31
663,2024-03-20,30
1121,2024-02-25,20
1121,2024-03-14,21
164,2024-02-28,20
1121,2024-02-29,17
385,2024-03-15,123
4591,2024-03-19,12
4591,2024-03-17,14
164,2024-03-30,71
385,2024-03-18,119
5017,2024-03-30,21
3860,2024-02-25,13
164,2024-04-08,33
663,2024-02-29,17
5106,2024-03-10,15
385,2024-03-25,86
663,2024-04-08,15
385,2024-03-04,54
1121,2024-03-05,12
4744,2024-03-30,42
164,2024-04-05,21
1121,2024-03-02,24
438,2024-02-24,17
4591,2024-02-28,21
321,2024-02-24,27
164,2024-03-09,54
385,2024-04-05,111
1121,2024-03-30,29
385,2024-02-28,58
1815,2024-03-01,11
4744,2024-03-19,25
164,2024-03-23,52
321,2024-04-08,12
1121,2024-03-22,13
5017,2024-04-08,24
4704,2024-03-30,10
164,2024-03-01,19
663,2024-04-03,22
4591,2024-03-05,10
385,2024-03-21,106
3217,2024-03-09,12
4591,2024-03-26,12
385,2024-03-29,78
321,2024-03-09,22
5106,2024-03-29,14
663,2024-04-06,25
4744,2024-03-07,43
663,2024-04-04,18
1121,2024-03-28,13
1121,2024-04-05,26
4591,2024-03-10,11
4744,2024-03-28,30
4885,2024-03-02,13
5106,2024-03-22,11
4885,2024-02-24,13
321,2024-03-02,26
1121,2024-03-04,17
385,2024-03-05,67
1121,2024-03-21,21
3860,2024-03-09,12
164,2024-02-27,20
5021,2024-04-07,11
663,2024-03-08,21
4744,2024-03-26,30
385,2024-03-26,75
3251,2024-02-24,13
4744,2024-03-27,42
4873,2024-03-23,14
4744,2024-03-23,36
3251,2024-03-02,20
4591,2024-03-08,18
385,2024-03-10,85
1121,2024-03-27,17
663,2024-03-10,21
2141,2024-03-09,13
4744,2024-04-08,29
321,2024-02-25,18
5106,2024-03-30,29
385,2024-02-27,61
663,2024-03-24,22
385,2024-04-03,91
385,2024-04-02,84
663,2024-03-03,16
1815,2024-02-26,16
5106,2024-03-24,14
385,2024-04-06,200
1121,2024-04-06,27
1815,2024-03-08,17
663,2024-03-07,13
164,2024-03-16,53
438,2024-03-09,12
385,2024-04-08,88
4591,2024-03-27,11
3860,2024-03-30,13
4744,2024-03-06,49
4744,2024-03-31,19
164,2024-02-25,16
4885,2024-03-06,10
663,2024-02-25,21
385,2024-03-09,136
164,2024-03-05,19
4704,2024-03-16,25
1121,2024-02-27,16
4591,2024-03-12,11
385,2024-02-26,54
4744,2024-03-12,45
4873,2024-03-01,12
1815,2024-02-28,18
4873,2024-03-09,22
5051,2024-04-06,13
5106,2024-04-06,23
663,2024-03-18,23
1121,2024-03-11,22
164,2024-03-15,42
4744,2024-03-16,59
385,2024-03-01,72
663,2024-02-27,21
2141,2024-03-30,11
663,2024-03-23,44
164,2024-03-24,32
164,2024-04-03,19
385,2024-03-20,134
663,2024-03-22,18
1121,2024-02-28,16
4591,2024-03-07,12
4744,2024-03-10,40
385,2024-03-13,85
663,2024-03-02,31
4704,2024-03-22,10
5106,2024-03-08,12
164,2024-03-25,23
385,2024-03-11,92
385,2024-04-07,108
4744,2024-02-25,20
1121,2024-02-24,18
4744,2024-03-24,31
663,2024-03-16,54
663,2024-03-21,17
4744,2024-03-29,26
321,2024-02-29,14
385,2024-02-25,57
385,2024-03-17,75
4873,2024-03-16,17
1121,2024-03-20,13
1121,2024-03-01,35
164,2024-03-28,30
164,2024-04-01,29
663,2024-03-29,16
4885,2024-04-06,12
4873,2024-03-27,11
663,2024-03-28,24
4885,2024-03-11,10
1815,2024-03-11,13
4744,2024-02-24,31
321,2024-03-12,11
164,2024-03-18,42
4591,2024-02-24,40
5532,2024-03-09,13
1121,2024-04-02,12
164,2024-03-10,40
1121,2024-03-09,41
164,2024-03-11,27
438,2024-03-16,10
164,2024-03-12,31
4744,2024-03-04,48
164,2024-03-22,20
4591,2024-03-15,12
164,2024-02-24,46
385,2024-03-24,79
1815,2024-03-07,11
5106,2024-03-17,14
4744,2024-03-15,38
4704,2024-03-29,10
4744,2024-03-17,31
3217,2024-03-02,13
663,2024-03-15,31
164,2024-04-07,27
1121,2024-04-01,10
164,2024-02-26,21
1815,2024-03-12,13
3251,2024-03-01,10
4591,2024-03-02,40
1121,2024-03-15,15
1121,2024-03-08,22
321,2024-03-17,10
663,2024-03-13,26
4744,2024-04-06,44
663,2024-03-17,27
385,2024-03-27,103
5106,2024-03-21,10
3860,2024-02-24,22
663,2024-03-14,18
321,2024-03-13,10
4744,2024-04-04,25
164,2024-03-04,29
164,2024-04-04,22
5106,2024-03-09,25
164,2024-03-17,38
4873,2024-03-02,18
321,2024-03-30,14
2141,2024-03-02,12
663,2024-02-28,13
4591,2024-03-04,14
5106,2024-03-19,11
4744,2024-03-20,28
4885,2024-02-25,13
1121,2024-03-16,31
164,2024-03-08,34
663,2024-02-24,28
4744,2024-04-02,32
385,2024-03-14,105
663,2024-03-27,17
4744,2024-04-03,17
1121,2024-03-13,15
3251,2024-02-26,10
5305,2024-04-06,14
663,2024-04-01,20
1121,2024-04-03,20
164,2024-03-27,21
4885,2024-03-09,15
1815,2024-02-24,18
5017,2024-04-01,11
164,2024-03-26,27
1815,2024-03-02,13
1815,2024-04-01,17
1121,2024-04-07,15
4744,2024-02-28,34
3251,2024-02-25,12
663,2024-03-04,11
4591,2024-03-18,11
4591,2024-03-01,17
4591,2024-03-11,15
1121,2024-03-25,14
5017,2024-04-05,19
164,2024-02-29,25
164,2024-04-02,23
5021,2024-04-05,10
4591,2024-02-26,19
321,2024-03-14,11
4873,2024-03-30,13
1815,2024-03-22,12
5017,2024-04-03,20
1121,2024-03-06,14
5017,2024-04-07,20
1815,2024-03-16,13
321,2024-03-16,20
164,2024-03-29,18
4744,2024-03-14,42
4591,2024-03-30,15
4744,2024-03-08,56
663,2024-03-25,22
164,2024-03-02,66
4744,2024-04-05,30
5106,2024-03-16,20
4591,2024-03-28,11
4591,2024-03-20,13
4744,2024-03-13,32
663,2024-04-02,18
4873,2024-03-17,12
4873,2024-03-15,14
4704,2024-03-23,12
5106,2024-03-27,11
4704,2024-03-15,10
5017,2024-04-06,35
3860,2024-03-02,18
4744,2024-02-26,21
321,2024-03-05,16
4744,2024-03-05,40
4591,2024-03-23,15
4873,2024-03-28,13
1121,2024-03-12,20
663,2024-03-01,19
4704,2024-03-09,15
663,2024-03-31,20
4591,2024-03-06,12
5106,2024-03-28,16
4744,2024-03-18,33
5106,2024-03-23,14
1121,2024-03-24,13
5106,2024-04-01,15
663,2024-03-05,13
4591,2024-03-03,16
3860,2024-03-19,11
5021,2024-03-30,11
5017,2024-03-28,10
1815,2024-03-06,14
4744,2024-03-22,28
5106,2024-03-12,12
4744,2024-03-25,16
5021,2024-04-06,20
164,2024-03-03,22
164,2024-03-20,37
1121,2024-03-03,20
663,2024-03-12,17
1121,2024-03-19,12
321,2024-03-21,15
4591,2024-02-29,10
1815,2024-02-29,10
1815,2024-04-07,12
1815,2024-03-26,11
5106,2024-03-31,13
4873,2024-03-21,10
4873,2024-04-06,16
5106,2024-03-25,15
321,2024-03-18,11
4591,2024-02-25,13
1121,2024-04-04,17
4744,2024-04-01,16
164,2024-03-06,22
1815,2024-03-27,11
4873,2024-03-08,12
1121,2024-03-23,11
5106,2024-03-02,10
4704,2024-03-21,12
3860,2024-03-01,13
4704,2024-03-25,10
4591,2024-03-16,22
3860,2024-03-16,10
4885,2024-03-15,10
1815,2024-03-13,15
3860,2024-04-06,12
3217,2024-03-16,13
3217,2024-02-25,13
3860,2024-03-10,11
321,2024-03-08,12
1815,2024-03-25,15
3860,2024-03-14,10
5021,2024-04-01,11
929,2024-02-17,58
888,2024-02-17,14
1847,2024-02-17,24
1601,2024-02-17,115
5136,2024-02-17,33
4155,2024-02-17,25
54,2024-03-13,10
3651,2024-02-17,36
1937,2024-02-17,24
38,2024-02-17,23
4315,2024-02-17,43
54,2024-02-17,38
4405,2024-02-17,29
2957,2024-02-17,14
1954,2024-02-17,11
2015,2024-02-17,23
4424,2024-02-17,28
5,2024-02-17,59
5345,2024-02-17,19
2458,2024-02-17,12
1293,2024-02-17,19
715,2024-02-17,10
4729,2024-02-17,17
1976,2024-02-17,10
5089,2024-02-17,19
599,2024-02-17,39
3880,2024-02-17,28
3130,2024-02-17,17
4104,2024-02-17,29
2038,2024-02-17,35
630,2024-02-17,60
23,2024-02-17,10
924,2024-02-17,17
2036,2024-02-17,17
2020,2024-02-17,14
1399,2024-02-27,10
3564,2024-02-17,17
2256,2024-02-17,30
2815,2024-02-17,12
1399,2024-02-17,15
183,2024-02-17,26
4764,2024-02-17,29
1441,2024-02-17,47
120,2024-02-17,15
2450,2024-02-17,23
2215,2024-02-17,59
4635,2024-02-17,28
5455,2024-02-17,27
192,2024-02-17,13
321,2024-04-05,11
164,2024-02-17,41
1815,2024-02-17,26
385,2024-02-17,88
2141,2024-02-17,12
3251,2024-02-17,17
663,2024-02-17,30
4591,2024-02-17,34
321,2024-02-17,25
1121,2024-02-17,24
4885,2024-02-17,16
438,2024-02-17,16
3217,2024-02-17,24
3860,2024-02-17,15
2255,2024-02-17,12
1601,2024-02-10,116
929,2024-02-10,65
1847,2024-02-10,48
5136,2024-02-10,54
888,2024-02-10,24
4155,2024-02-10,17
3185,2024-02-10,15
3422,2024-02-10,11
929,2024-02-09,59
1601,2024-02-09,84
5136,2024-02-09,42
4155,2024-02-09,15
1696,2024-02-09,14
3185,2024-02-09,19
1847,2024-02-09,34
888,2024-02-09,16
929,2024-02-08,67
5136,2024-02-08,47
1601,2024-02-08,107
888,2024-02-08,23
3110,2024-02-08,13
1847,2024-02-08,22
3185,2024-02-08,16
1601,2024-02-07,93
1847,2024-02-07,27
5136,2024-02-07,45
929,2024-02-07,37
4155,2024-02-07,13
888,2024-02-07,21
5136,2024-02-06,45
4155,2024-02-06,17
929,2024-02-06,41
1601,2024-02-06,67
888,2024-02-06,12
5136,2024-02-16,22
1601,2024-02-16,74
1847,2024-02-16,20
929,2024-02-16,39
888,2024-02-16,13
1601,2024-02-23,51
929,2024-02-23,31
4155,2024-02-23,13
5136,2024-02-23,25
1847,2024-02-23,13
3651,2024-02-10,41
